participantId,ic_conway
A56CD95DD11C4FD19ECEF8F7795F09FD,2.75
B1573AE2DAB54008885563B734CB0782,3.0
A298719289AA4077A7DBEF7A706F2992,3.0
B0C3D61517104DBF9A2473C3536EF254,3.0
67E25F432F7C4616B1C4045D9BE8AA37,2.75
3BB9F558B79A4B22A71CF00356573354,3.0
7278105B2E864CD58A3F295271E82212,2.0
7694FFAEE26C4CCCA60878E6CF5C72C1,2.0
F4DC27B22D5D469AA059CB7D953EE762,2.5
6595CE9F883840DEB90CD51D36DD59F3,2.5
0B23D5D9AACA4AFD9227F5D0EFE58EEA,2.75
CB78AFAADB144AF5ABC33CF2AEE96703,1.75
4F998834F4BE476D82745B47B37BC26E,2.0
644D1FF591F34676BE8BA385E201561E,3.0
9777F5E6D87C48A6A97B04780A49FA49,2.5
3407D5E0D003450C8EFFF21E2E05ACB4,1.5
602AA0DCAE284BD69C0068157CA215EB,1.0
0BCC2E2FF5E84913AA0924679208ACF2,3.0
45619EEC714342B69D45730A7FF61C59,2.5
51330BE92DBC45C8BA15922E6002E218,2.75
7EF487B133D14734AA3EF827FC7E6BB3,2.5
C29428ACD3FB4DE4AD337D9A83D952F8,1.0
DAFDD2C4EB0D4F178D88BFBAAA816708,1.0
813F881994E84DA49C950B35091E3730,2.5
9505582261B746E88F21D80882774393,2.25
338AB0BA972C491AA44D468CC03FE65E,2.0
CE389EA62F9242F1B3F716DFCEA65B7A,1.5
7575F52613384629B721CACB16DD3E1C,2.0
E88AD4D691FA42689415B5847A3B992F,2.5
3D15077B52F04F429BA945E2A27D6C82,1.0
1FB08F75532D4ED19E77B8474B4565D2,2.5
D5181F3A5DAA4BE6816147D68D1785BA,3.0
861640C6D55A4AC896D8A9C6A467EF6D,1.75
80BEB9021DBA46EF84D800A39846306F,2.5
35D93117D0E64BF28CD8C0CB3984ECC9,2.5
1356074AB0944015B670CC9A8277CBD3,2.0
990168CB21C545CDA55721D102EBEA59,3.0
231AC4E1BD0C4009A8CCB30557EDFC9F,2.5
6864950F4F7141E584E08BE9C5C40C08,2.5
F79589F85A1541FD8D4662603219444E,2.5
D0227902D956402890146B8B06E4356C,3.0
C2509F5D39AC4F81B87F537394AC6F52,1.75
4D3AFD0BF8EB43E6B871B55C472F6C1C,2.5
B06FF9EAC99243DC9D44461564548A73,3.0
54A25FCA1B244C939438C3BB0450C353,1.0
84A4B2D8CD2048A6991AAD0045C8CED7,1.0
CBC08F01BD394695B3D54DECA94CF1EE,2.0
4B1C935EEAA144189CA53EDF6FE8EC06,2.0
B93CEA7FA0174B73BC00E068526527EE,2.0
FF8F27F9264E4CE080F8D5079312C55D,3.0
60B73241C8734F38B3430D2A359AAA9C,2.5
35A4E7C4166643B6955F1538E61DDA64,2.75
EFC443F6B520433FB33D6119BF6ABFAF,2.5
4AB1BEE4C9C94FC3AC5088884F5201FC,2.5
06C58E137FE648B69C06478F6375BE9B,1.5
ED2C16A765C6477BB87466AC85AA6E3F,2.0
88C94A3623874F05ADBEE16B25EF1BB1,2.5
D69F3487B5EA4432BF74EF903F216215,2.5
D8E5BB54CE4041CD8158E557CC204C4C,2.0
27B0B234540142D798218F36F73DA28F,2.25
A4ADA066FF774810935F3C4EA5E9A9DB,1.0
30D97A443963426CBAB8F38636B70CFA,1.5
ED625A439478491AA688F8FBE21647F9,2.25
0DBBE5A541C74728A2F3319FF9F9A8A2,1.5
FF7ADFDCB80441AC8A26AAB806D95A22,1.0
197D494A8BC145648D0BD3C478076306,2.5
A7A066040B0A422C85CBE72EC65C38E0,3.5
017C8C450361429AAE43EB0F8B58C6E9,1.0
1F45A1E927404BE58CE83E01DADB466E,2.5
0F77333923DE4E73B203CEBE68A603FA,2.5
767A9862218E4A03B23B051FDB8AA989,2.0
E0710E40E06545068AC6FAE1ABDB3983,3.0
E9425715E6E44E89A237902C22EB5F6A,3.5
50D8773068564A54A0FA66EF02C4CBFD,3.0
702AD9FA5D3B470F85A3090825AB0686,1.75
A520D8A9BC4C4FB7835074B9D9CAEA5D,2.0
997DEAA56BED4CD6B4C52F894490AA7C,2.5
6C0D8E38376245E689026BC1C36808A6,1.5
3E946DE2EB704C4FBF0AC7B641FACF87,1.5
4F666DDEF59140568082EC4FB22FF502,3.0
DAADFB1AC52749F7B58B8F1D754D310D,2.75
6092417075EB44E7A6C8B48F9A6CFB4B,2.0
8E89073F21DF406A8A6639F1147B8FFB,2.5
F74F71E1EC96468093E1ED553E552813,2.0
30693AE975AF4DB89259D7A37FCBEE73,1.75
B274ECBDD056485581B5AF7440DBFF31,2.0
773066ECB34941C19E28DB1738CE1E78,2.25
5A1F20D06AE74E2F873BA6161A598FA7,2.5
FA8DF2B157144DD8B33312EB954D7CF1,1.0
5DB6C3B12B1E4D378B26B10FF3534584,2.5
22302210837C490E9777B2AA6A46DB19,3.0
51B911B72D4E429785C56AAFEC452DDA,4.0
9D77BFB713434C959919E681D5AA3E24,2.0
31E0504C7F98409887CE0B649EC81D57,2.0
F74ADEA015734A8D9EC9C313E988DCA9,1.0
763C34E3F4AA4ECB88CEF7B708B9A6CC,2.0
A25B2B08DF8D4469AA2A69B0FD3578C1,3.0
6E0367BA55F44017BAF95B665EF7560C,2.5
59C69B82B2D94F9CA5CE51EED21B1ABA,3.25
F2A88B8549DE49A1AFD06617A9FBD49E,3.0
C083B92DBB7943E3892421A3036F12B9,2.5
8C39929352A541099828BECAD3A29C7E,3.0
9763B7167A6F4C5A920EFEE8C1E89905,3.0
ED2D8FD0B73E40E992DB3FCE1E36EF87,1.5
E89842F75A44402FA141AB653C8DC251,1.5
A36B7DAB135D4B22B72B4DF48923F0E9,1.0
4CF7C6642EEC4235857761316394433B,3.0
BBEDFD83A2B14F5190EA7EAB15FE7557,3.0
A0CE912FD1AE4C0D943C9E6C1760EAAD,3.0
956E57830C984E7C969B07E474092B7E,1.75
08B341BEEA054293985F646A809C60B7,2.0
8C79F1BB0483431EAB195C8EE5B76DC9,2.5
5C52973B5B3B4ADBB75D2CE067025860,1.5
AD23F1AA083542BEAF2134E72040196A,1.0
41C58F47E6EE4D5F8D87E86A6097E9F6,2.5
4DFC84C1210D4007B027F6F5E74E9F45,1.0
D4E64EAAE4184EA7BC52D982F5A115EB,3.0
59229E3D9ED64857A88F33900B6BCC5B,2.25
993886ED75C4476CB381CC47DC2576D4,3.0
4779523EEDD74CE281B66347CA303ED3,1.0
8D74129C02A241868EC2B680CB6D9A5F,1.0
07F3771A799C4B158FB132CD4AECD77E,2.5
72625F9F71494838B04C5ED98C41347B,1.0
DE5AABCCB703484F9A7AA8A8D3FF79C1,1.5
31F9D6092C044A45B529A5B63A91E2F5,3.25
371A4B6360FD48E7BD4654C22D128EE3,2.5
8F82CFB81816466F8D7D50C10C88C52E,1.5
FB699E3362084640B02A378D8BD5AF1E,3.0
8B785457067D4D2B956985B8ED4C8115,3.0
63C8A656B86F473DA6DE348878143E98,1.5
C390A2805E154413B51AF1303C4FAF6E,3.0
524464AD6DDE49BEB62ACCE6508C82E1,2.5
40B2DF27F54E45DB810E096A998234FA,1.0
B558C52EBE3444F08EE7B4928CCE3886,2.0
7180B07AA96D4BF5ACEA7A54AD4A7D07,3.0
3EF6A5E20EAB499E906012009617C84F,2.0
6E3A03867B2B4C4983280147690FD4AA,2.0
CA82F1A981A6453CAD53534B493F3913,2.0
24658268D55A40EAAD6427AEA2EAB6AE,3.0
88FBEB181E4A4E2BA3D8AA6A844F9DC5,2.5
BC92BF60913948E999233E63483F9E1D,1.0
9A3190D071274E3080BAC80234362118,1.0
46D0D2503E2C437395796D850F1EA374,2.0
E6463FC65C094F6C99208446EC571DA6,4.5
BDA08D2E7CCD48268BB7578D7E84D087,1.75
D49BD7675DE7479B9242AE65F406E8D8,1.5
E0955B22A1B3487E9C310903D2F12A56,2.0
9782EF42CC904AB58E6E5297A35D616C,2.0
82223D25FBC24443AE7FCEE2B59B60DF,1.5
6778342ED1F24648979027CC75E771D0,1.5
48C25FEF10BD4E20A3FB02DD9551AE2A,1.5
F97B35347E344FE189B5A1FD59C63664,1.5
B2E407533577470795CC5FCA1FAB1162,1.0
961E7957998344EEB0A96EF70CDDACE9,2.0
6FE037261F7046799B4F6347E317EFAB,2.0
DFFF5ADE84EE4C3E837A388A483870F3,1.0
4E35795738784CEBBF9BB1EA597556B2,2.0
327C4218CA7D466F8DB6F14B51FA6245,2.5
BA99EF2BE8D044E298C1D82A48E4E4C7,2.0
036BF3ACCB0D49F19A56F0D1A9978A65,3.0
3185D8503BF7491797762FDD744E2C83,2.0
FAD368D147EC47B7A4EE5E5AA166A796,2.0
3BF0A05747E34FB1AEA56835F1E74A57,1.0
2E807933B42747A899A88A782D852855,3.0
D680720800A44CEB8D5368C33A4B99B7,4.0
600F030B71AC49A8BA01FA78090204A8,3.0
13BC6E0DB7D942DD855C0A1C6DF011D9,1.0
0790914064FA483CB0D3F41C9C7ECE27,3.0
9AC4FC2FA4DA4293926F3F99909A12A8,3.0
697B7145E01F4B1DAC79AEF09D4043C9,1.0
AF8465E87DA9499CBEFD654929E1917D,2.0
AE1915713E6D406ABCEED46C89E42282,2.5
56415A154B41487E945BBCAF9DA12E73,3.0
7C8A56A890E14F8E878D31875BFFEF87,1.75
E065B21795F7438A970A2BCA6111068C,2.75
AEE012E32FEF4C788251719FB7AD2B45,2.0
C69D887798B6438E9A8CDE24492B07AE,1.0
0174509221D04AC686B6495AD776893F,1.0
6E0B7DD526DD43EC97535E4BE23DAB9B,1.5
6E6AAED847594D3187EF99031E5F551E,1.75
19E12DE27ADC4039A4E463116C584C1D,2.0
211D1CCD28E5470891A636CDB3B801C7,2.0
03F8121919934280A6E844180BB752E4,1.0
7C6F5E9BF9FF4C3A90414DFA65351049,2.5
8CCE2DE32CF64F3FAF94FE80548911BB,3.0
153E048211D1463B89355B19DB33CF2D,2.0
92B251F0330B4389B55BDC4D6C3EDF72,2.5
B2E5DC4B1FB045A5B83751A4A3F58FF5,3.0
066D1931466649869120A1A3F0E3850A,1.5
91CA8FDCE50D43BEBCE6804F08FFD1B3,3.0
352F50BB940746CDBA37845760C42016,3.0
C046B019247247C7B6EE802E6832E53D,3.0
3B780B63F0264A8594B76DD7E31C5143,3.5
028878847DC8464B867AC2BC6C913736,2.0
E9116AB0A5FC42D88F936ACF78B6FA0F,5.0
3C711D4E5874445A9938AAD3956A594D,1.0
A2587686018146E29C9C52D623BD1F9E,2.5
352EFB98A109406EB8A7EACA7E5D64FC,2.25
BD4B04C16C8148498059E69D5084AB44,1.0
63DCABB5DD564D649AC725FE35B059BF,2.25
4FFB699F02AD448689F60963A443715C,2.0
CD1DA8FF1E1145EDB565858DFA1C45ED,2.0
10355AA1C41B478CAC46DCF8EBA08A19,3.0
1F541E4508614FA8B7FEFEC26097F6FA,2.5
DD0B048A926C4FA28CC9E87961CEF179,2.0
64457AEAA1EA4A1F849325F6B1AF5B97,3.0
6DD20CB5D41D45E699C146DEED02CF9C,2.0
4FD7A262FF36449D84BEB4099C05BA90,2.5
D096CB4486844843A76E0075E0BF551A,1.0
7DC65AC76B9B4F98A50C562D0866969E,1.5
365525BEF01440AF9A2F68C447B8C457,1.0
0FEADE5D3F104C99A49DD93BAD08EF9A,2.0
A0307428D08D428BAB4BC287ECD26510,1.0
24ABBF6EDB1341E88F4891C7379ECF91,3.0
FE2EE2EB86A841639A22B78F4DE0DE9F,2.5
482E79D3DCAF41A88188438FBDB15FB8,2.5
5B79EA16AAD94BC0A2D61C66DCB43AEA,2.75
D7FDAB7E43424DDB80594C59221B1B95,2.0
BCC837FA7C564B9283B43F2C1A6AE32D,2.0
7A1D8D84DD8F4FA89CB12BBE9D1E4432,3.5
38644703C35546FBAE15C412A8C7F127,2.5
787C289EDC204DF286EFE9EAE98551E4,2.75
1777C0240ECF429DBAADEE190D82ABE8,2.5
8E6FE1C016D0445DB6177AB867706FDB,2.25
7FE57D69C1494880853DE2F113880788,2.0
304B703B1410477DAB3A032D0FF2E0FD,1.0
94CA0D76608149DBB7427C52B0429A86,2.5
70F6446B9A6E42839BC5E50E5C69E657,2.0
D2A0D882B281421284C1DC19A78BBD02,1.0
EBBE10E550BE484DADA08488866EDA8E,1.75
4ECCC073A845416680A6078E5A14A8F7,1.0
2955EA08588D406A925CF7E1514DE7C3,1.0
A8BF98D2FEF14F869DB98B12ABFFEB66,2.25
D883D1301CC1472E827822F8A26AAF96,3.0
9171C9EEC35A470BBE4FF0533D004B28,1.0
51BAF3A13D6045A19D1357989128175A,2.0
92F5FA73A8F04785AD96972AD474194A,2.5
38A7448C97AD4A66BA29FAB3949EC466,1.5
B7A5487572E846A383FCCBE8E9167B6C,1.5
773C255497DB4256A531A27267DE43FB,1.5
87069934C8434F71815DE509A59732F9,2.0
637E830FAEF14861B07D92540AA41034,1.5
CD64A6DC5B2F4810850C88339B5E29E9,2.0
EDE8FBDE2C3F4924BE1DFE4490769CC2,1.25
D0B18C74DFE74F66BE8BEF6ED4EB7690,2.75
A1119BD1320B45F59179DEA87F5E7772,2.0
E207BA0F1C24457C85220929218A271B,3.0
732DA4FE7BC640B19351B870E73F6C5C,2.0
EDC9799E567D4FC28952B9B6A8258409,3.0
9EFEB9D613A14CADBE12FE3254EB7E7F,2.5
A055219D52444F70ACDE2167B824AA8C,1.5
2ADCE53376854AEFB3B3565B01B647CC,2.75
4C22917B4D5D4F3F85429CD8905C90FE,2.0
12814A4E7A304162B18513952018A58B,2.5
D51263F8FA8A43CAB7C6D1B067298936,2.5
1B1C10182A384B7681EBA6678F94BF22,2.5
89C2E23455064455A6E568BB7338F0C2,3.0
FEF674A74B7C405E8F8802B7294D6566,1.5
5C533D9DF36844478DCFDC802EA665AE,1.0
EE2910D3F6A4400382C7A11C4C7F8812,2.75
23A0AA31DA424113B118E1545F724FFC,1.25
EDB0A749CB4A4B539F292A509D144BCF,2.0
E84C32726B4C4008A459366D3F6B8701,2.0
40D35DB4215847D6B5BB462AB39A715D,2.5
9702C5138CDA4FC0AB5818B46369B1FF,2.0
4AC293FED9D04A669A1AC9CC527CBE3A,3.0
E37E668CABFF41DB90ACBAF14DB80CA9,5.25
ADBC3B0EB7F54A5AA16C6B3F55EA11D1,1.75
82025E5001EB470EB99243F3155A1344,2.75
CE17A5B8FBAF43C4B12B59CC7D4A5447,3.0
246ECD3C2F374F34ABC19EEDD12D5453,2.5
9A0A124A72D142888B2ABE63A3BE6FC6,3.0
9255B5EDC2334D68A2EB460FB50BD6AD,2.25
EA4CA2C1D0D34687ABEA437BC5ADED5E,2.5
570A79223DE94C3594D36A95E8F33281,1.0
6F706F2595B047AFA630CB2893B7D955,2.75
8A80D810AEC9417182FE48E0D8C344F2,2.5
93D455B5415B479DAFFCE6C26C0BEC91,2.0
D67E4A7253E34596A21985B395E18907,1.0
4EE80CA4B844474C9F94F5FB23DFAE1C,3.0
1AA2C6B8253E42239798BEF551198E36,2.0
0431D5BA355F4FC88E298499DCBB4835,3.25
0CF9E6F37430418098E067D1FCD26B5C,1.0
5F682FEBF7734066A6A103D768C411EF,3.0
9408DCC26487449C837F24FFAB62628C,2.0
64EDBD3261B141C5933E6260A6E382A2,2.25
D1BF03C98CA94768B24A963BAD80E128,1.0
D4BF9138AA144A2EBFDC00D049A46CAF,3.0
26807F7DCC4D4139BCF07FF38A81CFC7,3.0
C6AC58C5252E48FE8E6CBB7FBB1DD0FA,1.5
10BA0F4507A84E88AE4FEA09D6D4F610,2.25
F38B832D326E4893885240949467041B,2.5
EC716D1A2F1F4147B892ED8E4AFFBD23,2.5
B05AE666C3B44722AA7FE07B1575E3BA,1.0
584D291484C84636A034BA28C614B0B9,1.0
324E112063554ECD9A574193C1CE9B6C,2.25
B943EEA9B392471F89EA13197631BEB0,2.25
1A9B209F77A148F4BDB3AD1E10626FDC,3.75
0830BA03876848F1B1BA6DC81CFA3B08,2.0
6856D29CC0AD487CA557F138AC7F9B4A,2.0
49BF5EDA9DBA4309B8C25BA4B22C7C58,1.5
7F24091345074A438184B9AA8F4D18A6,2.0
60856E062F414C12B61CF038BAE82A05,2.75
FDB9DD9AACCE49AE91F4FC35298E2966,3.0
C889A16612594B87B3403F65783F76A6,3.0
D9467924A0FB4DD2B9C74951CA85A9A0,2.0
2F54C791B5664522B7D4391EF26E36AC,2.5
FB25395EE95642959CC45935850EE030,2.25
F6C76963DAAA4E7A9EBB3F78B2203461,1.0
F85C75984AAD45E4B751D958C0D04F8D,3.5
8AE9EE0403CB422FB565A71A0FE7650C,1.0
17F11C1317A246D4A8BF1009B975E54F,1.5
1C7E61C3C959473CABD4BF5263E386AA,1.5
31BBCE6D968F48649D23F74BEFF5BEF9,6.25
9E9C3AE130BC4F88B6B8FFD22670F65C,1.25
69BDBA2270DB4E12BBD674F598D617C2,1.5
3F4660A535D744C599B7ABEDDA429589,1.0
106A4BC8C3D54834A2DF3C58110D3175,2.0
4F1063188F12436C938D96CFE22D8287,2.0
4509B59C9C49499EB62F362D3A56B6A2,1.75
6FBF90E1E0754CAC9CA62BF4C91719D5,2.75
77644632FA70436A90BCF765EBE6C09B,3.0
1CFC825143704473BE9D8266F27DD7A3,2.0
24BA8014F3B3488CA61B4D6B1ACE42E8,2.5
02B0D4A366354AC789619EFFCEB2DF70,3.0
893B9670E5584FAA909B9A83E776A259,3.75
E01E3EE149FF4926A35C3BDE619A493D,1.5
ACD0ECFD5D1041A4B6B8398FA464184D,3.0
9AD0C4D99F6C493A9F9DB7A60B1F3295,2.5
CAC3512DAE0E4BC9996489CF3D234A29,2.75
56CB432C701E4ECBB4D42F66DD2E97A6,1.5
B64EF2AD63F842A5875B913646BAE526,3.0
BD24C660FA484A599D190651011B27B4,2.0
AF9CD07A9C5D4C87ACE7FC79680E104F,2.5
B0F401DF75174AD48F433E2A61AA9BBA,2.0
092022D220DF4B619C553C2AEB785496,2.5
890CBF3CA63F45759239A87AA382B156,4.0
1504F19B761F4CB6BA5FC67174D5645C,4.0
3D18040236CD496FA2BD532C4AD2AD72,2.5
BEDB2C6421C34A718B280E47C973E806,2.0
2CC1A6A3DAA8416DB0FBADD7BFFEE144,3.0
A3E390A6EAB545E2A897553845F25277,1.5
3EDA038087D84D8088C228E3B6CD74DB,2.5
AFE143F7B97140FEB4E996A689AFCCC8,3.0
05D7009CECE743599BB3DA0BD57D1A0E,2.25
08E4CFD3D8F44067BF68321C3D15905D,1.5
34CB05964F6342D089DFC70009A93490,2.75
B7AEAC2D915E4AF1884D60634FD2C448,1.0
401F5E2305B44387A0E8F47C91A50596,1.0
F8EEE3552FC4488EB1D9591E2DC1B81C,3.0
B742DBBFBB5B4643AD02DE74302A9B03,2.5
1BB702A0A1934701B783F647300ECF19,2.5
81486148A74D4899889C861CDC117864,1.0
28866256FF2D491283D1186E47E7B42F,2.0
2FAAB38BDC9D4CD989A266BD6D8202FB,2.0
078F7A115A0D4657B7D709EE68422F20,2.0
DD7EA2313DA642BCB793CB36F51E7D8F,2.0
4D0BA11E880B4647AD38590BDBE2BA8F,2.5
7CF9BDBEF5A8487E9059DF7AEDC12B6A,3.5
1B5D505CFA764283AF3C32D2E6BEB315,1.5
46E344831C7A4298857D5B8B2208819B,2.5
56647D3891874E3A899306B37A075DA4,2.5
C811B770B4A041FBB80ED2200C87817A,1.0
D06CD24531A74EF38C82A7B5B0F5BB7E,3.0
6E1376F5DCBE4F4EB75BF2775CE25FE6,1.5
959D119501A8421193B805DEF6F6167F,2.5
CA98B80CF2DD496FA96DF87A76EE59D0,4.5
8E4CBDBC8DCD47B89F0EB46BFB2F9DEA,1.5
FE06476ED5B3420481041782483546FF,2.0
35394F20A4054CEA896226E4F8270D9B,1.5
C052E1B23FE64E4584D00045DD280990,2.0
17ED70367EEB4FA89C53AA9B0624072D,2.5
5AFEAFE264F24D3EA78E7EB2B6065CF7,1.5
83BB23672EBF4BCC970A7B94B54AA55E,2.25
FA1DCD148EA94E59AF5A0F294616320E,1.0
D2CE7800235C493499A9E3966ED2BED1,2.5
73BEFB2ABF5F4F6C9C186D1D9C4DB9B1,3.0
372EA4F9157C458B8AB6412F6BB14992,2.0
9E4CECA800E84A6CB0CA9BAE81C8D9DD,3.0
B758D7637663438AB17C0A9F809F254B,1.0
C79DE1EF9E184A6D9B6E49A4FD9E4A75,2.0
0FB4B87F0F00489588CE1CCF77F0AFDC,2.25
F40AFC4C695D40F283F51B0E3FF72BD3,1.5
75AFFF18D0E546D8B36069CC2A739872,2.5
1968A6EAE67742A5BD73ECDFEBC1DE9F,2.0
DA2C80D7742046F4950F442FB3A05DBD,1.0
12E950E4E4F24A04A202AE41BB25F094,2.5
8E4EA259E4C44C1BB9C745AD6C3F5957,3.0
5E8EDCB5AB1046B89CD5DF23047826B1,3.0
2B82DC6372314880A490AE6087A783EF,2.5
C66DB4EC171D45879828EA04A8C1852A,2.5
98FD1D91B6764AD4B7882ACA18C32F2E,3.0
3F551E470A3A47BBA557B8D4BD0C0A8B,2.75
9285B6E0319947F998FEC287C5835151,2.0
251B6B4ABEAC476DBDF820FFAF9EB51C,1.5
4458A029AB8E493E8DCA8DCF84B4F062,3.25
055F9634E0FE41BE92515F582A94C4DC,1.0
4988769312C24086B87B5B226E05975D,2.0
6B47E2EA342F4CE99F0CCCDEB4ADD654,3.0
E7FC6752E2A94B21AB0FB7DDAE103E81,3.0
14A0903A2BEF4452ADE356401E04173E,4.0
651313FAF42F4ECAADDD8E61FF3ADDB2,2.0
6CA88E76BFF947E79CDBF0703EBF5D12,1.0
909BFE956ADC48A2A948EA9F5109CCCA,1.5
78E25BF1A201483DB939F1A786124CEB,2.75
EE64AE84AD484D928F695C8C9AC5782F,2.5
FB2F161068FB459F9CB3E622B48E524A,1.5
0F5180306E9B469FA9F4894A7D5C67E7,2.0
77E6866361B84BD3ADE2E4AEBEAE5C3E,2.5
0F82F610DABF4BD3AB18D1D20C15FF83,2.5
285557E5034C4E5CB451E6ACD006954E,1.75
9AFE06CB3A284D8F819E3C9262AB5545,2.75
2218182CD823447B9AC2ABD92512ACC4,2.5
0DAE4880AA2C4E62872631E5AD7D6754,1.0
49BA30A06C2D40B5AF0461B701884CCA,1.5
84373C107EBA4DD99447D4DAE65FFDE9,3.5
BB75D22ECAFA402D8516899F001D10E8,2.5
CF4BD69FB9B24E8A8BE337A9B294C124,1.0
A427C8D481CC41A984D69A9F825BB938,3.0
A23F066F620E43BEA19A4CEE69F2D9EB,2.5
D35187F6C52F47D8B0173831EFD5B2A0,3.5
9AEBDB0B2B1240AD95D900660DEBD25E,2.5
D92457EFDF6C4397905CC16087F8835A,1.0
C75D450792BD44209314CAFB4F895105,3.0
72F55388180D41F8AF19F28CFE138433,2.5
E93AE0C2550847B9B32F52A65CD8DEFE,1.0
687F973AA6704371AE379FDF57EDF829,2.0
156397C041DA4284984B2338B130557C,1.0
E07E22BD14774195A585C7905BFDA170,2.0
B76EA336606B44CEA4005B8861621321,2.75
AEAA994903A44AFC95BD275ECB1368A8,3.5
CBAD891B42934C2389B2DE67AA350BAA,2.5
E634204DAF664B559427C833EBB31E7E,2.5
B4D01A00313E4D948299FF5AB8DCC11E,2.0
1FAEC64EB86245648BE52966683EAAEA,2.5
496A0B06C87442B9B1D31644B1178E4F,2.0
D0EC497607204D4F89A86D8E67CF6AC8,5.0
5EAE41980252458DBC27352875AEC7C3,2.5
09F9562EF2F7416D998DC377B695CEDF,1.5
F96CE95C8CD2466DAF8685B518639DE4,2.0
D5E7D74E1B514A659786F64570F5A097,1.25
0A44287365B0487FA1EFBDFEFC4B2636,2.25
7FBBC730E8B94FEA846B5DC6BE801AFA,3.0
9B761B849D674C2D9B7824E232B95E8A,2.5
F5D59BF4EFC042BABD1E0B77284BE8DD,3.0
BBFFDAA771ED419AA79A99E1B94106F6,1.5
90A44E55BBC8463B959B89AD82DC9259,2.0
711534EEB4C143F293921AD2A132A56A,2.5
F932CA87C21E4965AC6B54F9944DD344,3.0
28F43B2656684768B34F8259EC94CF71,2.75
1C4F2F122038411CA6CD8C00BF205A30,1.5
8A6F2775C822488FA7FFE2FF5E4B7924,2.0
34B5AF2FC0714F32B3EF600D3F8E6F79,2.75
1BE705FED8414549A9FAF1CCF2EC8E31,1.5
8D134F802E6B4C5DA12879700DCB92A1,3.0
4BE7A45113744C6F978449566D1BD474,2.0
683653B3F286428A99ED4EDB2ABA6081,1.25
0EABC83DEC174181BBA65D80FEC52A77,1.25
F9C29A8623CE450FBB8DA4AEE999CB2A,2.5
79462987E07B4569998A0A5A882D1B98,1.5
3BB64F9300C24EB8BF33FCB70E432C5D,2.0
92C0BB379B334A7D999F827583FB5AFC,1.0
3455B367F24049FEA4BF14D146F9BB2B,3.0
CC64651750BF4628B80C80B433D37976,1.25
99C27F4A4E504014B507AF6CAF3BACF6,2.5
5D55013225A54F5A8745AE3A372BF78F,1.0
997382169DEE4AF1B627AC91F75865C6,2.0
8FD7167920D348019693B451EE993DB6,2.5
0598B10C365945E695DFB189C2C92EA4,1.25
C68F56D90620478A9508CBD07BC8AF20,1.0
B227E08701CB4276BCD4FCEC4DA4B4FE,3.5
01EF75549D974DC29E873F9A9C8969C5,1.25
705B43B318C6416F955499F3821C88CE,2.0
68979266D30D4730AA8E08AAD33DC62A,2.0
4CA51D0A8EA34855B72A7BE2F73F2028,2.5
D3501C6BB9D14C7AA959B1397E2CF8C6,1.5
36E93D2048D348D0854D1A880BC1CB99,3.0
09190A9D84464152AF8C06F51D497F20,2.75
EC0CB254F53540329270839ACDD6F7BA,2.0
9E05B9ED35784C4098AE0B7C11AFF922,2.75
1B9B7CC496574E68A276AEC7ACB0BBB2,1.5
BF33CCC5C7AE47DD8FF4F83B1C18B843,2.0
85364190604C4998AE9892A92449CB28,2.0
BD2B9D9C77524887AB53B34B8CA6BCC3,1.0
07CBE1A0E24A42018158AA7824DE1CC1,3.0
A2EA82BEFEC4453EA0117E2828EC9951,1.0
A1BBA87EE7B64137977CA64A94B2609A,1.0
E89F1988106A47C69BCCC9CB6CF76758,2.5
9DF7995187DD4E119D89B125B87040B3,2.5
3B2E557DEFCC4283A6EB144F276B72DF,2.0
CB8ABC534DC540489EB94B779B262757,2.25
2B5FFAD4F8894CDBB5FEA78E7152CBD5,3.0
F1FCB9B08C1D47FBB43E4C4CE716933B,2.5
852E88BD323C47909556DE967C1B704C,2.0
8B822C2A61FA4C5DA9F099314432ACE1,2.5
0DD37DD74F78411CA386536CD2688B6D,2.0
01A4A3D8DB3E44BAA3F9DE88CB8BE7F8,1.0
7D7CA2D94591449098E71AB39C3E0E71,3.0
ADB4D8EE454749399DDA880A47960320,1.0
9F4AEF776B4B44B885B139915133CC2A,3.5
4801FA4BF89E48E39EABF877E9699ED7,3.0
480624F7D2124687AD60694DFA6D7702,1.5
718C02EEBD6F495698710BC7337CF346,2.0
A2F30B4B654D4C728139658DFB134E8F,1.0
CE15965E495347DC9BFCD68E789C61B4,3.0
3C073C6DE9BE4F4FB014B07A289451CB,1.75
2BE67863758E436BAB6D28C879D69ADF,2.5
D109C168F2504899BC0168CE82FFB94C,3.0
B6C338ADB8E14962A8A5BB40E2097D33,2.25
BEF221BD24F3446AA29C0534100AF251,3.0
848EEB79FC8147A2880C54BF6D9DBE04,3.0
AB772762F9A2441E981FE0303F9BAFFE,2.0
319E032E04894EFF8714701682900505,2.5
CFB46DAD01B947579E0AE02CAEC228BA,2.5
611A51924AB54625A816396B23C10A89,2.0
C605836AF3AF4A3C95B66C33E76EA782,2.0
F47386A8FBFF4EE4B5938F4EBE4C7DD6,3.0
7C07D541967B4795BBA72544A7714B1E,2.5
80C959EEBA3244619D364FBC8AE05F5D,2.75
9AE653AC9D644EDDB5A7D9E511F3BDC5,1.0
0320B3B1DD3C45D8AFF07F68D7C2EB4C,2.0
35458781FA444543970696E3FA173B16,2.5
