participantId,surf_wc,surf_fk,surf_dc,surf_smog,surf_asl,surf_ttr,surf_marker
B5EEA43994834610923448E638FDDCBD,92,9.540869565217395,8.381539130434783,11.20814326018867,23.0,0.5978260869565217,0.0
AA175CE8F0784E7C93E27E10F6467F98,21,12.26666666666667,12.19714761904762,14.554592549557764,21.0,0.9047619047619048,0.0
0B88803070B24C55BACFF1F753044E2F,42,9.81761904761905,9.594233333333335,12.457975602129121,14.0,0.7857142857142857,2.380952380952381
B894168E847E427A8C94523F7C3FD43B,56,6.305714285714288,9.124292857142859,11.20814326018867,14.0,0.6981132075471698,0.0
286F7353F1AE4795AE41962A57CF2D98,86,7.562790697674419,7.285107751937985,10.864195022040775,14.333333333333334,0.6627906976744186,0.0
868FBA41BEAB45E39746C28BA1CCD974,79,14.51756329113924,11.811543037974683,16.218646115125612,19.75,0.7375,0.0
FA5AE8A8FF3B4494B3E47C5CFBE56EE3,79,15.2926582278481,10.539089029535866,17.5058628484301,26.333333333333332,0.6962025316455697,0.0
6E11F1F8B0494CC78EDD4CE23EBB73DA,45,17.30944444444444,11.770277777777778,17.122413403193683,22.5,0.782608695652174,0.0
96824F311E8C41308F5FFAFE389931D1,147,13.87248299319728,8.718638775510204,14.554592549557764,24.5,0.5986394557823129,0.6802721088435374
64F6E2F3CD7A439380E288DA3E2F5E91,122,7.880273224043716,8.579921129326049,11.20814326018867,13.555555555555555,0.6446280991735537,0.819672131147541
4EC885F838D2405E94596A6944A5C704,242,14.034776859504138,11.035373719008264,15.514038796780547,24.2,0.6,0.4132231404958678
29A31BF2B9C34743BA1034C4780FE27B,37,9.066148648648653,10.496651351351352,10.125756701596842,9.25,0.7837837837837838,0.0
FC0A2CD7495F49A68934E3AF7939572F,91,8.930549450549453,11.568992307692309,11.491704259439757,13.0,0.8333333333333334,0.0
98CEBB245CC64B34B95712FED358D4C0,120,11.765,9.5639,14.265292616868656,24.0,0.6363636363636364,0.0
DA8263D613664C1BA4E032C55A886351,117,5.112478632478634,6.575573504273504,8.841846274778883,13.0,0.6666666666666666,0.0
CA98DF2B2520492582DF61C632CEE275,34,6.8770588235294134,6.520692156862745,10.504223727775692,11.333333333333334,0.8857142857142857,2.9411764705882355
BE2747F319524D8EBA46EBA1941F9DF3,29,6.361637931034483,7.807479310344828,9.516144504307135,7.25,0.9655172413793104,0.0
5A606E625C384C9AB48B2DE67C6DEED5,45,8.988611111111112,10.159611111111111,10.125756701596842,11.25,0.7333333333333333,0.0
0C8DAAF0BDE74D6482EC557F33586F18,1218,10.116689655172411,10.398103218390805,12.905362322585251,17.4,0.39950576606260296,0.08210180623973727
55AD4C5714D94B54863A6AB83BA23894,86,7.4502657807308985,9.93761561461794,10.608840637214634,12.285714285714286,0.7241379310344828,0.0
A5DD87C51D044489A83F3E76946D583E,32,22.702500000000004,12.6252625,21.19438992294339,32.0,0.8571428571428571,0.0
B98C5880B2F24E41839CAABAD7DDA18E,53,8.724669811320759,7.570869811320755,10.686352973137792,13.25,0.8490566037735849,1.8867924528301887
E70C8ED79B9A4F7D878728C2D2B927F1,74,8.687162162162164,10.528694594594596,11.20814326018867,18.5,0.7702702702702703,0.0
AF3ADF2DA568403FA08AC9F65ECE5AD3,101,6.744073550212164,7.635226449787837,8.841846274778883,14.428571428571429,0.72,0.0
FF2C447A83B0498EAAEA8C001D2A1086,63,8.158849206349206,8.929128571428572,10.686352973137792,15.75,0.8571428571428571,0.0
69EF627706AB4EDD8A60298BB67C21DD,72,10.814444444444444,7.677872222222223,13.023866798666859,24.0,0.6944444444444444,0.0
71DE16EDC599481F8D8E6B3505295D13,56,9.887857142857143,9.68822142857143,11.20814326018867,14.0,0.75,0.0
53E6FFB88A9D490DA1D270360AE0D622,107,12.928481308411218,9.685542990654206,14.90622815163357,26.75,0.7102803738317757,0.9345794392523364
2270DFB8BCD94043BFF87245AAE79F3D,167,12.79878787878788,8.814087878787879,11.602472056035307,33.0,0.6280487804878049,0.5988023952095808
4C4C4D76144D46538803AC9A0F3E382B,48,9.333333333333332,9.693433333333335,11.20814326018867,16.0,0.6666666666666666,2.0833333333333335
6E33511650414D8D89EB66E55518885F,56,8.336428571428574,9.355759523809525,11.20814326018867,18.666666666666668,0.75,3.5714285714285716
D458E31B550C4D3CAE8C537D4BF86527,69,16.29594202898551,12.557879710144928,18.946978176291534,23.0,0.7910447761194029,0.0
DC6FB5B2469C435F99E7F2A624863D4B,99,8.162077922077923,9.1228341991342,10.914260884657427,14.142857142857142,0.7326732673267327,0.0
534B5AB2A3B94C5D9C1BF817BB7E602B,51,6.041323529411766,7.055370588235295,8.07648339933343,12.75,0.7647058823529411,0.0
3A16B33FCC354D1EB138BAB806DF944A,63,9.082539682539686,8.43762380952381,11.855464076750408,21.0,0.8095238095238095,0.0
4A30F0CF881740AF919E69A84A1510C6,92,7.490347826086957,8.153379130434782,10.355215969177355,18.4,0.7065217391304348,0.0
92BED895C8B04F5097FDA0CB3473532C,158,14.545822784810127,9.63965864978903,14.06817628641468,26.333333333333332,0.6329113924050633,0.6329113924050633
54E698132D0F45B992E0BBAABE0228BE,61,6.413237704918036,8.79339180327869,8.841846274778883,15.25,0.6065573770491803,0.0
7890C21B9F2E4EC092E4CDD3E19DBA78,86,8.955209302325581,10.732178139534884,11.20814326018867,17.2,0.7558139534883721,0.0
7D2AA6C9DCAB4434A73654D7866D56DA,63,5.8065396825396824,9.775428253968254,9.888512548439397,12.6,0.7258064516129032,0.0
F251F7AE9AAD4E479822EC46264A15E7,55,7.794318181818184,8.050681818181818,11.20814326018867,13.75,0.7818181818181819,0.0
918C01F6D24B4251AC12A585D5D8A19C,49,6.534040816326531,9.27849836734694,9.888512548439397,9.8,0.8163265306122449,0.0
8E2474F56D8F426F800DAEB5F192BD1E,87,12.016637931034484,8.708173563218391,14.554592549557764,21.75,0.7701149425287356,1.1494252873563218
0ED83422D6474D4FB61C995A7C79559B,62,7.77435483870968,9.244170967741935,11.698219412168324,15.5,0.7903225806451613,0.0
10DE7B83D33E4443B107AF1F33F735E3,68,9.388235294117653,9.17267843137255,10.504223727775692,22.666666666666668,0.7205882352941176,0.0
30767FCAC4F7400AA58A0BB13DD59708,65,6.541346153846153,8.329269230769231,9.516144504307135,16.25,0.7846153846153846,0.0
BB5CA56ED90246A8B95B68F16B61934F,72,7.445555555555558,8.837116666666667,10.125756701596842,12.0,0.7916666666666666,0.0
73ED6B66D52647F680D4AE090CABE3C3,28,17.244285714285713,11.228514285714287,17.122413403193683,28.0,1.0,3.5714285714285716
6C9688FB50C64547B0B7FDA17D76C4DB,124,7.670614754098363,8.663965573770493,10.9516,15.25,0.648,0.0
B0AB5FCE66DD464DADDF35067B4C1744,77,7.498116883116889,10.424981385281384,10.504223727775692,12.833333333333334,0.8181818181818182,0.0
1FA849B64DB44D6AB82823C005B0AA50,73,12.056267123287672,10.598138356164384,13.427899808715576,18.25,0.8356164383561644,0.0
DEEEF33BE66540B386ECE6C0438719EC,40,7.485000000000003,8.8695,11.698219412168324,10.0,0.8,0.0
BC83CAE885124BE085D4ABD92EC5A57E,144,12.781111111111112,9.213011111111111,15.247664890283005,24.0,0.6458333333333334,0.6944444444444444
4C3D31F7D4E84BDBB9BC4B1657CE24ED,33,4.43356060606061,9.309033333333335,8.07648339933343,8.25,0.8181818181818182,0.0
42E11D90D1474FD69C5FC6536F3C23C7,91,10.439868131868131,8.530099120879122,12.68835289967788,18.2,0.7802197802197802,1.098901098901099
3EEEDDC21A094D1D8909C04A8C409F40,49,10.581326530612245,10.00761836734694,12.161744961471694,24.5,0.8979591836734694,0.0
2BF41C8CCF654B6EBFB591A75F389F0E,33,13.115000000000002,10.6515125,13.023866798666859,32.0,0.8709677419354839,0.0
81F5E0F9AFFD459E822FB7EBA7FF02BA,229,8.110690983817111,9.751846416645261,11.08844711333714,13.470588235294118,0.5283842794759825,0.4366812227074236
EEC1980B00784170AA6D86B1CA8A0D46,38,7.671052631578949,8.420029824561404,10.504223727775692,12.666666666666666,0.868421052631579,0.0
D3834907264F4C91B44D67DC2DB165CF,64,10.430000000000003,8.642133333333334,11.855464076750408,21.333333333333332,0.71875,0.0
CCA30462FB85404B8B407791D9E84062,28,6.305714285714288,6.022685714285714,8.841846274778883,14.0,0.8214285714285714,0.0
18EBEB4C60934800974837D95731BA1F,117,12.185940170940171,9.597118803418804,14.06817628641468,19.5,0.717948717948718,0.8547008547008547
9F739CC6515B4361809595367FBBF73D,74,17.297222222222228,10.466127777777778,16.52667757954773,36.0,0.7777777777777778,0.0
CD512E048CD94004891D26B69E2F6668,109,8.561756225425949,8.609852031454784,10.914260884657427,15.571428571428571,0.6756756756756757,1.834862385321101
2E5D21D7783C4AF0966C6576042B4692,197,9.544557650471358,9.22373219724438,12.28987398476788,14.071428571428571,0.5665024630541872,1.015228426395939
2BC90C9DF3DD418AB717355BC9C8E792,86,12.004302325581396,9.476620930232558,15.247664890283005,21.5,0.7093023255813954,1.1627906976744187
E5E9AA5C1D2D45BA9FA1099F5C38162D,29,7.96844827586207,9.800527586206897,11.20814326018867,14.5,0.75,0.0
6F5EF30ABB79457B904A327D5B67F478,58,8.261586206896556,7.750997931034483,11.20814326018867,11.6,0.8103448275862069,0.0
C87FD362ACCB492D98E012D1C31B7F73,83,8.6550843373494,8.8354021686747,11.20814326018867,16.6,0.7951807228915663,0.0
32DEA1F517454177B39C5C885826D967,117,12.698393162393163,9.65560153846154,14.836745963215662,23.4,0.6923076923076923,2.5641025641025643
0F8F309B96464B85B860E8D4F8F32BF8,79,5.079177215189873,8.287035021097047,7.168621630094336,13.166666666666666,0.7435897435897436,2.5316455696202533
05A817D5DA014DC4AA233348D99967EA,56,8.96857142857143,8.791830952380952,11.855464076750408,18.666666666666668,0.7818181818181819,0.0
2A106A4184A241D79ABFAE1E113AD4FA,109,10.449614678899085,8.773926788990826,10.355215969177355,21.8,0.7706422018348624,0.9174311926605505
4AB0A44753C54C48B0C3F735CD088259,51,6.773333333333333,6.027739215686275,8.841846274778883,17.0,0.6274509803921569,1.9607843137254901
673A14EAE89F49948353E7F92E4BDDB2,212,12.834622641509434,9.047362264150944,12.161744961471694,26.5,0.568075117370892,0.9433962264150944
CEC894EA06E441F6ABC3DD5A80D6FC4B,117,9.93731034482759,8.326357931034483,9.3871,23.2,0.7327586206896551,0.8547008547008547
98D94B38C6634E36BFF9FD4BCD40BB0B,138,10.908985507246381,8.667589855072464,12.161744961471694,23.0,0.6330935251798561,1.4492753623188406
B424F30D3DF94AC6A8318D6C7019D283,281,6.224731316725983,8.379216298932384,9.3871,14.05,0.5342960288808665,0.0
8E1435916D7244DF8553E028E58C1F9B,69,12.704637681159422,9.125271014492753,14.554592549557764,23.0,0.7246376811594203,0.0
B32D065D50FB4A41BEFB66CEFB5EF832,92,9.927304347826087,8.66827043478261,12.340626583579944,18.4,0.6739130434782609,0.0
4FFEF32FA4B54BC992D33735D42C148B,121,11.876652892561989,9.0736261707989,14.314028922438442,20.166666666666668,0.6829268292682927,0.8264462809917356
8ABA35BE4FF24A6DAE895F3CDFE22BDA,76,5.709052631578949,6.675814736842105,7.554174236665414,15.2,0.7894736842105263,0.0
3E989D35F5554D25BB0DC7E166E453BA,32,8.482500000000002,11.073691666666667,11.855464076750408,10.666666666666666,0.875,0.0
B42FB369B5104E7EAB4BB0866A6F8EBE,25,14.928,13.0873,17.122413403193683,25.0,0.76,0.0
C15FD043802C4D9DA0F26508D89A60F1,107,20.045233644859817,11.16080031152648,20.581828153500815,35.666666666666664,0.6306306306306306,0.0
40EFF561537C4854A700C7E6ADA79422,76,11.07263157894737,8.941926315789473,14.554592549557764,19.0,0.75,1.3157894736842106
312642AC1BAC48A98BCA5FF4078B3859,226,13.91824273072061,9.080570543615677,12.28987398476788,32.285714285714285,0.5707964601769911,0.8849557522123894
B7F7832409EE4FE1B88415AF2DB17D9E,230,8.177989130434781,8.605934782608696,11.578365685549247,14.375,0.5938864628820961,0.43478260869565216
EF4E4EB37BC44094B55916C73E0085E2,238,10.498601986249046,8.557646829640948,11.567385478589937,21.636363636363637,0.5767634854771784,0.0
FB184C52573B459A9A0EF62EBB06A22B,98,12.778061855670103,10.78451319587629,15.112257680678326,19.4,0.6354166666666666,1.0204081632653061
87119B5094154CF091E8ADA1911D02A5,87,15.745425287356323,13.211264137931034,16.647925096878797,17.4,0.7126436781609196,1.1494252873563218
E00FE3F926504F12A763173EBB54E91D,70,11.295000000000002,9.918214285714285,13.427899808715576,17.5,0.8591549295774648,2.857142857142857
DB80F7959180417D89138C7D6501D9EB,33,7.293939393939393,10.40240303030303,11.855464076750408,11.0,0.8125,0.0
30D25D3294DD4335BA4792828C71B7C7,127,9.04634420697413,8.390637682789652,12.540900571622839,18.142857142857142,0.6640625,0.7874015748031497
918F9C7994294FE7AAEB36C61FD3F716,45,10.037500000000001,10.5105,12.602617957971052,11.25,0.7659574468085106,0.0
C5D221F3F24D4FC69E19B762A31A72F7,29,8.375344827586208,9.800527586206897,11.20814326018867,14.5,0.9285714285714286,3.4482758620689653
0CA6D66EEB91468B8A04190507F75569,32,8.718750000000004,7.390725,11.20814326018867,16.0,0.9375,3.125
1BB3488924EC4783A23C5E23FA6F1CFF,83,14.961445783132529,9.384308835341365,16.728156217252725,27.666666666666668,0.7590361445783133,0.0
1A7A973EBA6B46E3BB0840196EFFCB85,62,14.390322580645162,8.484906451612904,15.903189008614273,31.0,0.7258064516129032,1.6129032258064515
C90FD096652D4575A305D36FB8784DC2,161,8.02393374741201,8.839068391994479,9.994966539143718,17.88888888888889,0.7018633540372671,0.0
0F54E65898B74092AE787C7ACE5BCE16,116,8.674581280788178,7.861460098522168,11.765960540728905,16.571428571428573,0.6434782608695652,0.0
176B40DB9C0E4C7A9EC1E3EC0095D980,255,9.551764705882352,9.377383861236803,11.20814326018867,19.615384615384617,0.6141732283464567,0.0
B79F050C4982475DAA8E0C3795F852CE,175,7.9660714285714285,7.968976190476191,11.538034831475386,14.583333333333334,0.5561797752808989,1.7142857142857142
0B47AA52A87546219713EBE2AD7E32B6,95,14.646315789473686,9.694850877192984,14.554592549557764,31.666666666666668,0.7578947368421053,1.0526315789473684
8321302CECA448C6A436AC96834C0528,76,12.145263157894735,8.217243859649123,14.06817628641468,25.333333333333332,0.6710526315789473,0.0
EE0AFF88B29D4E72A7FAA6488A72882C,113,11.811610619469029,9.648167964601772,13.348371206891418,22.6,0.6071428571428571,1.7699115044247788
C80265A09BE241BB99B9A7F60336E099,75,8.2425,8.145566666666667,12.161744961471694,18.75,0.76,0.0
02FFED5FE7BA42D8B1F06CB410DDE9ED,67,9.537492537313433,8.778901194029851,12.340626583579944,13.4,0.7910447761194029,0.0
C9E83081A2B34DB8A3979763CBD03EF6,206,10.104831683168317,8.468667524752476,11.407655852321103,20.2,0.5891089108910891,0.4854368932038835
996EC505B93C4829BF22C01ABC94A238,70,12.895714285714288,9.756404761904761,13.023866798666859,23.333333333333332,0.7142857142857143,0.0
258A7DC25E814C7182E41571A6CA9DD4,133,13.106127819548878,10.43461328320802,16.32212239822248,22.166666666666668,0.6296296296296297,0.7518796992481203
B4AA8B7F825A4D2EA7E39EE97795CFB8,62,11.692580645161296,9.245760215053764,13.5591,20.666666666666668,0.8333333333333334,1.6129032258064515
49B72D163C884C01A345E833E2AFCAC8,141,19.561276595744683,9.88720354609929,13.5591,47.0,0.7062937062937062,0.7092198581560284
B96EBB03B066448BB18D71086DE87111,61,12.264590163934429,10.598639890710384,13.5591,20.333333333333332,0.8360655737704918,0.0
A8843C298B384E86BC1FD9BA5DC7CAAC,186,13.805115207373273,10.727131029185868,15.343465313023842,26.571428571428573,0.6648936170212766,0.5376344086021505
E4E06B4768E94EDBBD76DC40F2B1CE68,121,10.31632231404959,8.160155096418734,11.20814326018867,20.166666666666668,0.7583333333333333,0.0
20BBD8537EB741D0908AFFF0683DE8FA,65,14.149615384615387,8.649423076923078,13.81666964889586,32.5,0.6153846153846154,0.0
3A027EB458E1432AB5977770B373F0CB,55,9.081590909090913,9.773227272727274,11.20814326018867,13.75,0.7962962962962963,0.0
12CB3ED72C0345718EC223414AFEAB6A,73,12.004109589041096,9.602063470319635,11.20814326018867,24.333333333333332,0.7808219178082192,1.36986301369863
9970CAA29A03436584D85B9B71AD36C1,85,10.605735294117647,8.96308823529412,13.427899808715576,21.25,0.6823529411764706,2.3529411764705883
FD824EFB7F914FB49FE37E05862AC30B,85,14.756470588235295,8.757127450980391,16.728156217252725,28.333333333333332,0.6705882352941176,0.0
6BE4FAF3EE8849D8859640F479F0B04E,96,8.860500000000002,8.371840833333334,12.340626583579944,19.2,0.6979166666666666,1.0416666666666667
3730294F3F5748E4B7FBEEF1666125B4,99,9.558131313131316,8.761263636363637,12.745084868956482,16.5,0.7171717171717171,0.0
EC960DF6D8944A3496AE183595BC6BB7,56,10.098571428571429,10.534114285714285,13.023866798666859,14.0,0.8928571428571429,0.0
